0.14586180064997997,8.0,3.9311114248894343,0.0031248027458116714,5.208584798883014e-08,0.0017824721871875226,2.520799171179533e-05,45627.0,17497.0,45628.0,410135.8924362925,2.3982277121984128e-08,1281.572225336995,55128.0
0.12421558021567342,7.0,3.6912111476737905,0.0034087901128591436,-8.162269232201498e-08,0.001937270164489746,3.744219429790974e-05,33883.0,13325.0,33883.0,324140.61588764604,4.1208016713640914e-11,1104.9047744414856,40230.0
0.013191927983935836,3064.0,0.8882453014172232,0.0014328692105609613,8.357638448111348e-08,0.001225547239300795,-9.409617632627487e-06,33855.0,10318.0,33854.0,231524.36978101582,1.978131880168623e-08,331.743611105916,53488.0
0.08841538311941265,9.0,2.048782440994053,0.003141586161765286,2.2031213050423397e-08,0.0018561230972409248,2.7540023438632488e-05,21770.0,7604.0,21771.0,205066.67857812083,2.0035864039161742e-08,644.2262246762366,11643.0
0.012119969279505574,8.0,0.9558936280817175,0.0019192174405215808,6.241918381308504e-08,0.001328563317656517,-7.71298073232174e-06,13518.0,4186.0,13518.0,99224.51164534096,2.398154432520313e-10,190.43243131831332,22471.0
0.011783317089694172,7.0,1.0973618947741985,0.0018385688235600715,8.535119248036391e-09,0.0013409320963546634,2.8762733563780785e-06,16359.0,5154.0,16360.0,119069.4928412526,1.2090516169243813e-10,218.91655125247416,28257.0
0.017297442709459224,8.0,0.45778272717132323,0.0019105165244327745,-4.033705081055195e-08,0.0013338318385649472,4.961504600942135e-06,15620.0,4884.0,15619.0,112454.71591218183,3.3122581250984565e-08,214.84522523856322,21313.0
0.0145085193295525,7.0,1.1933050513611947,0.0018999518120380882,-6.63647408994642e-09,0.0013098865456413478,-1.2879027053713799e-06,20279.0,6416.0,20279.0,145529.9904365575,1.5715115732693654e-11,276.49808725409093,35074.0
0.007227800556552505,10.0,1.0788648957543443,0.0015344760193286373,1.2076910738514111e-08,0.0012747123546432704,-1.1160271242260933e-05,18998.0,5817.0,18997.0,132299.25968032383,2.8691304583736953e-10,203.00964288115938,33092.0
0.016293674495241346,8.0,0.9548433863796308,0.0019089018494506237,6.88585554548124e-09,0.0013281973078846931,8.792048902250826e-07,18044.0,5555.0,18044.0,132299.66251708727,1.8867375944060256e-11,252.54580578046807,29583.0
0.018304316251021576,12.0,1.197977708989458,0.0016100936900469284,3.362606019841086e-08,0.0012789589818567038,-1.685766619630158e-06,30588.0,9518.0,30588.0,218294.54137839345,2.6982253940242413e-12,351.4737919751042,52253.0
0.012922525876168094,16.0,1.0797771014427464,0.001543749235273789,-2.1607438049802748e-08,0.0012768685119226575,-8.934293873608112e-07,19424.0,5792.0,19425.0,138914.27657295833,-1.0075566664189729e-10,214.44838126882314,31629.0
